Order ID,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Base Price per Unit
CA-2019-142902,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,466.77,2,0.2,207.13
CA-2019-142902,FUR-FU-10001756,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",15.23,1,0.2,13.52
CA-2019-142902,OFF-LA-10000634,Office Supplies,Labels,Avery 509,6.26,3,0.2,1.41
CA-2019-162138,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,251.52,6,0.2,28.3
CA-2020-153339,FUR-FU-10001967,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,15.99,1,0.2,14.99
US-2019-141544,OFF-ST-10000675,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",54.22,2,0.2,25.42
US-2019-141544,OFF-LA-10001074,Office Supplies,Labels,Round Specialty Laser Printer Labels,100.24,10,0.2,6.64
CA-2020-169901,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,47.98,3,0.2,14.39
CA-2019-129714,OFF-BI-10002160,Office Supplies,Binders,Acco Hanging Data Binders,3.05,1,0.2,1.98
CA-2019-129714,OFF-BI-10004995,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,4355.17,4,0.2,734.93
CA-2019-138520,FUR-BO-10002268,Furniture,Bookcases,Sauder Barrister Bookcases,388.7,6,0.2,65.59
CA-2019-130001,OFF-PA-10002666,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,36.24,5,0.2,4.98
CA-2020-104745,OFF-PA-10002036,Office Supplies,Paper,Xerox 1930,25.92,5,0.2,3.3
CA-2020-104745,OFF-ST-10002205,Office Supplies,Storage,File Shuttle I and Handi-File,53.42,3,0.2,16.25
US-2019-134656,OFF-PA-10003039,Office Supplies,Paper,Xerox 1960,99.14,4,0.2,17.04
CA-2019-134775,OFF-BI-10002225,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",49.54,3,0.2,10.73
CA-2020-101798,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",23.36,4,0.2,3.87
CA-2020-102946,OFF-BI-10004492,Office Supplies,Binders,Tuf-Vin Binders,75.79,3,0.2,16.74
CA-2019-108987,OFF-ST-10001580,Office Supplies,Storage,Super Decoflex Portable Personal File,35.95,3,0.2,10.79
CA-2019-108987,OFF-ST-10000934,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System",131.14,4,0.2,40.98
CA-2019-108987,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,57.58,2,0.2,28.43
CA-2020-117457,TEC-CO-10004115,Technology,Copiers,Sharp AL-1530CS Digital Copier,1199.98,3,0.2,254.99
CA-2020-117457,FUR-TA-10002041,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",1004.02,7,0.2,159.57
CA-2020-117457,FUR-CH-10003956,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair,113.57,2,0.2,66.01
CA-2020-142636,FUR-CH-10001891,Furniture,Chairs,Global Deluxe Office Fabric Chairs,307.14,4,0.2,70.07
CA-2019-148796,FUR-CH-10004886,Furniture,Chairs,Bevis Steel Folding Chairs,383.8,5,0.2,69.08
CA-2020-152275,OFF-AR-10000369,Office Supplies,Art,Design Ebony Sketching Pencil,6.67,6,0.2,1.03
US-2019-123750,TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,408.74,7,0.2,47.44
US-2019-123750,TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,291.96,5,0.2,47.44
US-2019-123750,OFF-ST-10000617,Office Supplies,Storage,Woodgrain Magazine Files by Perma,4.77,2,0.2,2.77
CA-2019-147375,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,313.49,7,0.2,28.55
CA-2020-130043,OFF-PA-10002230,Office Supplies,Paper,Xerox 1897,31.87,8,0.2,2.54
CA-2020-147277,OFF-ST-10000142,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer,665.41,2,0.2,299.43
US-2019-157945,OFF-EN-10001415,Office Supplies,Envelopes,Staple envelope,8.93,2,0.2,2.79
CA-2019-109869,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,23.56,5,0.2,3.3
CA-2019-109869,OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener,185.38,2,0.2,110.07
CA-2019-109869,OFF-AP-10002578,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",78.27,2,0.2,36.2
CA-2019-103891,TEC-PH-10000149,Technology,Phones,Cisco SPA525G2 IP Phone - Wireless,95.76,6,0.2,14.76
CA-2020-140963,TEC-PH-10001924,Technology,Phones,iHome FM Clock Radio with Lightning Dock,279.96,5,0.2,52.49
CA-2019-126158,OFF-BI-10002498,Office Supplies,Binders,Clear Mylar Reinforcing Strips,119.62,8,0.2,9.91
CA-2019-126158,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,241.57,2,0.2,111.73
US-2019-105578,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,801.57,2,0.2,375.74
US-2019-105578,OFF-PA-10000357,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",32.79,1,0.2,20.9
CA-2020-134978,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",15.92,5,0.2,2.11
CA-2019-106341,OFF-AR-10002053,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",7.15,3,0.2,2.15
US-2019-139486,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,55.18,3,0.2,22.53
CA-2020-113558,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,683.95,3,0.2,213.74
CA-2020-113558,FUR-FU-10001756,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",45.7,3,0.2,13.52
CA-2019-126613,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,16.77,2,0.2,7.65
CA-2019-136924,TEC-PH-10002262,Technology,Phones,LG Electronics Tone+ HBS-730 Bluetooth Headset,380.86,8,0.2,42.85
CA-2020-162929,OFF-BI-10000404,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,41.28,6,0.2,4.56
CA-2019-136406,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,1121.57,2,0.2,560.78
CA-2020-112774,FUR-FU-10003039,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",34.5,1,0.2,28.47
CA-2020-101945,OFF-FA-10004248,Office Supplies,Fasteners,Advantus T-Pin Paper Clips,10.82,3,0.2,2.75
CA-2019-113243,FUR-TA-10004256,Furniture,Tables,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,1335.68,4,0.2,388.18
CA-2020-118731,OFF-BI-10000069,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",84.06,7,0.2,8.11
CA-2020-137099,TEC-PH-10002496,Technology,Phones,Cisco SPA301,374.38,3,0.2,109.19
CA-2020-156951,OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",81.09,7,0.2,7.67
CA-2020-156951,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,451.15,3,0.2,150.38
CA-2020-164826,OFF-BI-10001922,Office Supplies,Binders,Storex Dura Pro Binders,33.26,7,0.2,3.15
CA-2020-118640,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",69.71,2,0.2,30.5
CA-2020-145233,TEC-PH-10004977,Technology,Phones,GE 30524EE4,470.38,3,0.2,139.15
CA-2020-145233,TEC-PH-10000586,Technology,Phones,AT&T SB67148 SynJ,105.58,2,0.2,48.17
CA-2020-145233,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,31.15,3,0.2,9.22
CA-2020-145233,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,406.37,4,0.2,93.97
US-2019-156986,TEC-PH-10003800,Technology,Phones,i.Sound Portable Power - 8000 mAh,84.78,2,0.2,52.46
US-2019-156986,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,20.74,4,0.2,3.37
US-2019-156986,OFF-PA-10004101,Office Supplies,Paper,Xerox 1894,10.37,2,0.2,3.37
CA-2019-120180,OFF-SU-10004115,Office Supplies,Supplies,Acme Stainless Steel Office Snips,11.63,2,0.2,5.31
US-2019-100720,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors,5.84,2,0.2,2.56
CA-2019-161816,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,369.58,3,0.2,109.33
CA-2019-161816,OFF-LA-10004345,Office Supplies,Labels,Avery 493,15.71,4,0.2,2.5
CA-2019-121223,OFF-PA-10001204,Office Supplies,Paper,Xerox 1972,8.45,2,0.2,2.9
CA-2020-117947,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,107.42,9,0.2,8.21
CA-2020-133431,OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",15.24,5,0.2,2.02
US-2019-135720,OFF-ST-10001963,Office Supplies,Storage,Tennsco Regal Shelving Units,243.38,3,0.2,98.37
US-2019-135720,TEC-AC-10001267,Technology,Accessories,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,119.8,5,0.2,17.97
US-2019-135720,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,300.77,4,0.2,67.67
CA-2020-144694,TEC-AC-10002857,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",17.88,3,0.2,5.14
CA-2020-144694,OFF-LA-10003930,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",235.94,3,0.2,50.14
US-2019-123470,OFF-AP-10003287,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,122.33,3,0.2,36.7
CA-2019-115917,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,15.42,4,0.2,2.6
CA-2019-103947,OFF-FA-10003112,Office Supplies,Fasteners,Staples,31.56,5,0.2,4.34
CA-2019-103947,OFF-AP-10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,30.14,2,0.2,13.56
CA-2019-160745,TEC-PH-10003273,Technology,Phones,AT&T TR1909W,302.38,3,0.2,93.23
CA-2019-137239,OFF-AP-10002439,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,113.55,2,0.2,52.52
CA-2019-137239,OFF-EN-10002230,Office Supplies,Envelopes,Airmail Envelopes,134.29,2,0.2,44.48
CA-2020-132682,OFF-SU-10004231,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,23.76,3,0.2,7.23
CA-2020-132682,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,85.06,3,0.2,18.78
CA-2020-132682,TEC-PH-10004042,Technology,Phones,ClearOne Communications CHAT 70 OC Speaker Phone,381.58,3,0.2,117.65
US-2020-106663,OFF-PA-10002377,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",36.35,8,0.2,3.12
CA-2020-111178,OFF-AR-10001954,Office Supplies,Art,Newell 331,19.56,5,0.2,3.57
US-2020-119438,TEC-AC-10003614,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",27.82,3,0.2,7.77
CA-2019-164511,OFF-BI-10003305,Office Supplies,Binders,Avery Hanging File Binders,14.35,3,0.2,3.23
US-2020-168116,OFF-AP-10002457,Office Supplies,Appliances,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",167.44,2,0.2,76.39
CA-2020-161480,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",191.98,2,0.2,93.59
CA-2020-114552,FUR-FU-10002960,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",15.07,3,0.2,3.64
CA-2020-146136,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",24.45,4,0.2,3.9
CA-2020-108910,FUR-FU-10002253,Furniture,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",103.06,3,0.2,26.19
CA-2019-114713,OFF-SU-10004664,Office Supplies,Supplies,Acme Softgrip Scissors,45.58,7,0.2,5.78
CA-2020-144113,OFF-EN-10001141,Office Supplies,Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",17.57,2,0.2,5.6
CA-2020-144113,TEC-PH-10002170,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,55.99,1,0.2,50.39
CA-2020-131954,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,99.7,6,0.2,11.01
CA-2020-131954,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,27.94,4,0.2,4.63
CA-2020-131954,OFF-BI-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders,18.72,5,0.2,2.43
US-2019-146710,OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,51.52,5,0.2,12.49
US-2019-146710,OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",3.53,1,0.2,2.38
US-2019-146710,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,4.62,1,0.2,2.95
US-2019-146710,OFF-SU-10004261,Office Supplies,Supplies,"Fiskars 8"" Scissors, 2/Pack",55.17,4,0.2,12.24
CA-2019-150889,TEC-PH-10000004,Technology,Phones,Belkin iPhone and iPad Lightning Cable,11.99,1,0.2,11.09
CA-2019-110499,TEC-CO-10002095,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,1199.98,3,0.2,274.99
CA-2020-117240,OFF-BI-10000848,Office Supplies,Binders,Angle-D Ring Binders,13.13,3,0.2,2.95
CA-2020-129567,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,17.46,2,0.2,5.78
CA-2019-105256,TEC-PH-10001530,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,1363.96,5,0.2,255.74
CA-2020-105809,TEC-PH-10001580,Technology,Phones,Logitech Mobile Speakerphone P710e - speaker phone,215.97,2,0.2,98.54
CA-2019-149370,OFF-PA-10003651,Office Supplies,Paper,Xerox 1968,5.34,1,0.2,3.47
CA-2019-165316,OFF-AR-10002956,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,35.22,2,0.2,16.29
CA-2019-165316,OFF-AP-10003266,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",23.7,2,0.2,8.59
US-2020-156083,OFF-PA-10001560,Office Supplies,Paper,"Adams Telephone Message Books, 5 1/4” x 11”",9.66,2,0.2,3.2
US-2019-137547,TEC-PH-10002365,Technology,Phones,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,21.07,3,0.2,6.5
CA-2019-161669,OFF-BI-10001294,Office Supplies,Binders,Fellowes Binding Cases,37.44,4,0.2,6.44
CA-2019-161669,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,26.98,4,0.2,4.55
CA-2020-107503,FUR-FU-10003878,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",48.9,4,0.2,10.08
CA-2019-134474,TEC-AC-10001714,Technology,Accessories,Logitech MX Performance Wireless Mouse,191.47,6,0.2,25.13
CA-2019-134474,OFF-AR-10003958,Office Supplies,Art,Newell 337,5.25,2,0.2,2.33
CA-2019-134474,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",59.18,2,0.2,27
CA-2019-134362,OFF-LA-10004853,Office Supplies,Labels,Avery 483,15.94,4,0.2,2.69
CA-2020-114636,OFF-PA-10001790,Office Supplies,Paper,Xerox 1910,192.16,5,0.2,24.98
CA-2020-111689,OFF-BI-10003984,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',68.47,3,0.2,15.12
CA-2020-132934,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,51.31,3,0.2,10.9
CA-2019-105494,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,70.01,3,0.2,15.17
CA-2019-140634,OFF-EN-10001099,Office Supplies,Envelopes,Staple envelope,15.65,2,0.2,5.28
CA-2020-150959,OFF-LA-10001045,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,10.44,5,0.2,1.41
CA-2020-132353,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital phone,323.98,3,0.2,101.24
CA-2020-143259,FUR-BO-10003441,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",323.14,4,0.2,77.75
CA-2020-143259,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,52.78,3,0.2,11
CA-2019-165218,OFF-EN-10000056,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,149.35,3,0.2,32.98
CA-2019-165218,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,12.99,1,0.2,13.8
CA-2019-149797,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,841.57,2,0.2,273.51
CA-2020-144932,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,14.59,3,0.2,4.01
CA-2020-144932,OFF-AR-10001468,Office Supplies,Art,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",89.86,3,0.2,22.84
CA-2020-144932,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,13.87,3,0.2,2.95
CA-2020-114216,OFF-PA-10002195,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",12.19,3,0.2,2.69
CA-2019-140081,OFF-PA-10001745,Office Supplies,Paper,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",45.06,8,0.2,3.73
CA-2019-140081,OFF-PA-10001870,Office Supplies,Paper,Xerox 202,15.55,3,0.2,3.37
CA-2019-140081,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,447.7,2,0.2,207.06
CA-2019-142958,OFF-BI-10001759,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",6.1,2,0.2,1.94
CA-2019-142958,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,1114.27,4,0.2,268.12
US-2020-110576,FUR-FU-10003601,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",516.49,7,0.2,75.63
US-2020-110576,FUR-FU-10000576,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,1007.23,6,0.2,155.28
US-2020-110576,OFF-PA-10000788,Office Supplies,Paper,Xerox 210,15.55,3,0.2,3.37
US-2020-110576,OFF-PA-10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),25.34,6,0.2,2.9
CA-2020-131156,FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings,25.47,4,0.2,4.46
CA-2020-136539,OFF-AR-10001958,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,27.17,2,0.2,12.23
CA-2020-102414,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",29.59,1,0.2,27
CA-2020-102414,OFF-PA-10002333,Office Supplies,Paper,"Universal Ultra Bright White Copier/Laser Paper, 8 1/2"" x 11"", Ream",15.55,3,0.2,3.3
CA-2020-152142,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",321.57,2,0.2,146.72
US-2020-103247,OFF-BI-10004492,Office Supplies,Binders,Tuf-Vin Binders,75.79,3,0.2,16.74
CA-2020-100314,OFF-LA-10001569,Office Supplies,Labels,Avery 499,7.97,2,0.2,2.69
CA-2020-100314,OFF-EN-10000461,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",27.97,4,0.2,4.63
CA-2019-110023,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,14.62,2,0.2,4.57
CA-2020-135034,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,95.98,2,0.2,44.99
CA-2020-106964,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,11.81,2,0.2,3.76
CA-2019-126529,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,15.55,3,0.2,3.37
CA-2019-126529,OFF-PA-10003656,Office Supplies,Paper,Xerox 1935,63.31,3,0.2,14.25
CA-2019-109820,OFF-PA-10000955,Office Supplies,Paper,Southworth 25% Cotton Granite Paper & Envelopes,15.7,3,0.2,3.53
CA-2020-121818,OFF-AR-10000203,Office Supplies,Art,Newell 336,23.97,7,0.2,3.04
CA-2020-121818,OFF-AR-10004790,Office Supplies,Art,Staples in misc. colors,28.73,3,0.2,8.98
CA-2019-102981,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",722.35,3,0.2,210.69
CA-2020-115651,OFF-AR-10001130,Office Supplies,Art,"Quartet Alpha White Chalk, 12/Pack",8.84,5,0.2,1.17
CA-2019-169103,TEC-PH-10001530,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,1363.96,5,0.2,255.74
CA-2019-169103,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",102.36,3,0.2,35.4
CA-2020-167150,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,19.94,4,0.2,3.18
CA-2020-167150,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",65.57,2,0.2,21.31
CA-2019-105284,OFF-FA-10001754,Office Supplies,Fasteners,Stockwell Gold Paper Clips,4.42,3,0.2,0.94
CA-2019-157686,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",194.85,4,0.2,45.67
US-2020-139955,OFF-SU-10001935,Office Supplies,Supplies,Staple remover,1.74,1,0.2,2.09
CA-2019-152814,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,29.47,3,0.2,6.51
CA-2020-106943,OFF-BI-10003669,Office Supplies,Binders,3M Organizer Strips,8.64,2,0.2,2.81
CA-2019-134348,TEC-AC-10003447,Technology,Accessories,Micropad Numeric Keypads,31.98,2,0.2,14.99
CA-2020-132521,OFF-BI-10000404,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,6.88,1,0.2,4.56
CA-2019-166163,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),71.98,3,0.2,21.59
CA-2020-158407,FUR-FU-10001967,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,31.98,2,0.2,14.99
CA-2020-158407,TEC-PH-10001819,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,71.98,2,0.2,23.39
CA-2020-160423,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",348.21,7,0.2,45.39
US-2019-110156,OFF-ST-10000642,Office Supplies,Storage,"Tennsco Lockers, Gray",100.7,6,0.2,19.51
US-2019-110156,OFF-FA-10003495,Office Supplies,Fasteners,Staples,58.37,12,0.2,3.04
US-2019-110156,OFF-EN-10003798,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13",40.97,3,0.2,9.05
